,baiDuLatitude,baiDuLongitude,capacityExist,cityCode,cityName,contactTel,distance,distanceStr,gaoDeLatitude,gaoDeLongitude,isNear,shop4S,shopAddr,shopCode,shopImg,shopName,storeType
27,22.681546440700934,113.26057990875624,[],02051,广东 中山 中山市,13824734881,1941165,1941.2km,22.675475,113.254099,,False,广东省中山市小榄镇升平东路东南海大酒店后面,001978,http://img.souche.com/19e0b6b310f931593c01024b66325cc0.jpg,中山凯得小榄镇沙口大桥店,0
28,22.601799977654935,113.88737511522653,[12654-n],01991,广东 深圳 宝安区,13632699363,1941690,1941.7km,22.595455,113.880924,,False,深圳市宝安区凤凰岗中熙香滨山4栋1楼,01268697,https://static.dingtalk.com/media/lADPBbCc1eCP56HNBdzNBGQ_1124_1500.jpg,深圳骏丰汇宝安凤凰阁店,0
29,25.100288052542513,105.45051365626313,[],02533,贵州 黔西南 兴义市,15519985599,1941795,1941.8km,25.094383,105.443977,,False,贵州省兴义市安龙县盛世龙城小区B栋1层,01285121,https://static.dingtalk.com/media/lADPBY0V45Xqr47OAGkAZc4AbABp_7077993_6881381.jpg,兴义隆睿名车盛世龙城店,0
30,22.59604858558207,113.90031990166058,[12654-n],01991,广东 深圳 宝安区,18124585872,1942163,1942.2km,22.589789,113.893851,,False,深圳市宝安区西乡大道7号永凯利商务大厦一楼,01253360,http://img.souche.com/5c70706ca3d31b3abe95ab87ffa5dfb0.jpg,深圳车易购宝安西乡店,12
31,22.600327763377322,113.8560159067851,[12654-n],01991,广东 深圳 宝安区,18320939955,1942187,1942.2km,22.594333,113.849495,,False,广东省深圳市宝安区固戍宝安大道4233号红湾创客中心1018号,01294746,https://static.dingtalk.com/media/lADPBbCc1htxWhjNBGTNBdw_1500_1124.jpg,深圳邦世宝安固戍地铁站店,0
32,22.57366604691913,114.07005256494517,[12654-n],01991,广东 深圳 福田区,15986813302,1942645,1942.6km,22.568001,114.063478,,False,深圳市福田区上梅林59号前海乐途名车行,01186024,https://static.dingtalk.com/media/lADPBY0V4uVXNFDNDDDNEEA_4160_3120.jpg,深圳前海乐途上梅林店,12
33,22.56757188734341,114.1348620862263,[12654-n],01991,广东 深圳 罗湖区,16675359116,1942687,1942.7km,22.561262,114.128422,,False,广东省深圳市罗湖区田贝二路金翠园9-5铺,01260396,https://static.dingtalk.com/media/lADPBbCc1aHiCCnNC9DND8A_4032_3024.jpg,深圳骏丰汇罗湖翠竹店,0
34,22.568184773796514,114.10522015403035,[12654-n],01991,广东 深圳 福田区,13380359507,1942921,1942.9km,22.562033,114.098748,,False,深圳福田区八卦岭八卦三路兄弟高登物业429栋西一楼,01179848,https://static.dingtalk.com/media/lADPBbCc1WGi5brNBDjNBaA_1440_1080.jpg,深圳蚂蚁八卦岭店,0
35,22.58658038365913,113.91668788289374,[12654-n],01991,广东 深圳 宝安区,13802292626,1942990,1943km,22.580580,113.910170,,False,广东省深圳市宝安区新安街道33区03A栋101号,01273423,https://static.dingtalk.com/media/lADPBbCc1ewGv4nNC9DND8A_4032_3024.jpg,深圳骏丰汇宝安裕安二路店,0
36,22.63260507391645,113.47161454894723,[],02051,广东 中山 中山市,18933326666,1943519,1943.5km,22.626935,113.465056,,False,广东省中山市民众镇浪网村浪网大道236号,0101332051,https://static.dingtalk.com/media/lADPDgQ9qIhX0p_NC9DND8A_4032_3024.jpg,中山车来车往浪网大道店,0
37,22.628124264315478,113.49642508052135,[],02051,广东 中山 中山市,13450929703,1943710,1943.7km,22.622126,113.489927,,False,广东省中山市民众镇六百六路93号,01262034,https://static.dingtalk.com/media/lADPBbCc1aOEM67NBDjNBaA_1440_1080.jpg,中山车来车往民众达创店,0
38,22.572892329011825,113.97149164688368,[12654-n],01991,广东 深圳 南山区,13410121012,1943860,1943.9km,22.56698,113.964967,,False,广东省深圳市南山区西丽镇龙珠大道一通汽车旗舰店,001095,http://img.souche.com/datacenter/cp/ac1938cf6a9ac11e8c96a7190bcf8716.jpg,深圳骏丰汇西丽店,0
39,22.57786057134653,113.91311040997283,[12654-n],01991,广东 深圳 宝安区,13825235444,1944001,1944km,22.571798,113.906611,,False,广东省深圳市宝安区创业二路89号中洲购物中心,01300136,https://static.dingtalk.com/media/lADPBbCc1iiBTx7NBDjNBaA_1440_1080.jpg,深圳大象臻选宝安中洲购物中心店,0
40,22.664375893206362,113.18402802364173,[],02051,广东 中山 中山市,13178665739,1944204,1944.2km,22.658174,113.177587,,False,广东省中山市古镇镇海洲海兴路116号,01283726,https://static.dingtalk.com/media/lADPBbCc1frWpHvNAu7NA-g_1000_750.jpg,中山中通古镇海州中学店,12
41,23.92214139360332,108.0967118003641,[],02218,广西 河池 都安瑶族自治县,19978426009,1944664,1944.7km,23.916134,108.090194,,False,广西河池市都安县安阳大道百才新区公路局小区商铺2栋,01284865,https://static.dingtalk.com/media/lADPBbCc1hQU8pXNAyDNAh4_542_800.jpg,河池鑫程都安大桥店,0
42,22.674006439517356,113.04218686946759,[],02052,广东 江门 蓬江区,13356566066,1945331,1945.3km,22.667678,113.035765,,False,广东省江门市蓬江区棠下镇富棠路23路1幢7卡,01294640,https://static.dingtalk.com/media/lADPBbCc1haXJ-vNBnjNBNo_1242_1656.jpg,江门晨悦富棠路店,0
43,22.64790604584204,113.22317084992056,[],02051,广东 中山 中山市,18676013335,1945374,1945.4km,22.642244,113.216622,,False,中山市小榄镇菊城大道西326号,01182095,https://static.dingtalk.com/media/lADPBY0V4xNGvGbOAHMAZc4AcgBn_7471207_7536741.jpg,中山中通小榄镇菊城大道店,12
44,22.54413782493885,114.12020393318132,[12654-n],01991,广东 深圳 罗湖区,18138839136,1945437,1945.4km,22.537817,114.113786,,False,广东省深圳市罗湖区嘉宾路4025-3,0101400511,https://static.dingtalk.com/media/lADPDgQ9qeElPoDNBGXNB9A_2000_1125.jpg,深圳大象臻选嘉宾路店,0
45,22.5422297940467,114.10646849057625,[12654-n],01991,广东 深圳 福田区,15920006563,1945779,1945.8km,22.536062,114.100021,,False,广东省深圳市福田区南园街道御景华城16号铺B,0101399821,https://static.dingtalk.com/media/lADPDgQ9qeEqC33NBGXNB9A_2000_1125.jpg,深圳大象臻选滨河大道店,0
46,22.644817015486606,113.21605242008584,[],02051,广东 中山 中山市,15876790887,1945825,1945.8km,22.639110,113.209511,,False,中山市古镇镇新兴大道东168号,01176590,https://static.dingtalk.com/media/lADPBbCc1YjWjP3NBDjNBaA_1440_1080.jpg,中山车来车往古镇店,0
47,22.54670143892139,114.03840717660034,[],01991,广东 深圳 福田区,0755-83505976,1946007,1946km,22.540739,114.031917,,False,广东省深圳市福田区香蜜湖度假村西侧联合华鹏汽车交易市场C1-1B,004951,http://img.souche.com/thirdimg/8598C94B2D2B8D3090AA0515F0CFA361,深圳和致华鹏汽车交易市场店,2
48,22.651188627392308,113.14478433781451,[],02052,广东 江门 蓬江区,13556169756,1946239,1946.2km,22.645049,113.138332,,False,广东省江门市蓬江区民丰路民兴六街3-105,01264555,https://static.dingtalk.com/media/lADPBbCc1bIHZy7NAvTNA_A_1008_756.jpg,江门邦世汽车荷塘店,0
49,22.557078257202377,113.90746632962296,[12654-n],01991,广东 深圳 宝安区,13786683757,1946373,1946.4km,22.550925,113.901006,,False,广东省深圳宝安38区新乐路中南花园5栋首层114-117号,01260004,https://static.dingtalk.com/media/lADPBY0V4zyn6YrOT1xd5c5l5QA0_1709506612_1331453413.jpg,深圳大象臻选宝安中南花园店,0
